Name,Price,Rating,Detail Link,stars,center,num_coments,Description
DoubleTree by Hilton Madrid-Prado,€ 1.702,"Puntuación: 8,98,9",https://www.booking.com/hotel/es/doubletree-by-hilton-madrid-prado.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=350&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681572&all_sr_blocks=190903701_97553167_2_2_0&highlighted_blocks=190903701_97553167_2_2_0&matching_block_id=190903701_97553167_2_2_0&sr_pri_blocks=190903701_97553167_2_2_0__170165&from_sustainable_property_sr=1&from=searchresults,4,NA,303,"DoubleTree by Hilton Madrid-Prado es un alojamiento muy bien ubicado en el centro de Madrid que ofrece habitaciones con aire acondicionado, centro de fitness, wifi gratis y restaurante. Este hotel de 4 estrellas ofrece servicio de habitaciones y recepción 24 horas. El bar es ideal para tomar algo.

Todas las habitaciones cuentan con minibar.

El hotel ofrece desayuno buffet o continental.

Cerca del alojamiento hay puntos de interés como Parque de El Retiro, Museo Reina Sofía y Estación de tren de Atocha. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Adventure Hostel Madrid,€ 1.793,"Puntuación: 7,77,7",https://www.booking.com/hotel/es/the-adventure-hostel-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=351&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681572&all_sr_blocks=1230418003_395031067_0_2_0&highlighted_blocks=1230418003_395031067_0_2_0&matching_block_id=1230418003_395031067_0_2_0&sr_pri_blocks=1230418003_395031067_0_2_0__179280&from=searchresults,NA,NA,1.849,"Adventure Hostel Madrid es un alojamiento bien situado en Madrid que ofrece restaurante, wifi gratis, bar y habitaciones con aire acondicionado. El alojamiento está cerca de Estación de metro Gran Vía, de Estación de metro Plaza de España y de Museo Thyssen-Bornemisza. Este alojamiento libre de humo está a 5 min a pie de Gran Vía.

Cada habitación cuenta con baño privado con ducha, algunas ofrecen balcón y otras también cuentan con vistas a la ciudad. Las unidades disponen de ropa de cama.

Hay opciones buffet o continentales de desayuno disponibles en el albergue.

La recepción ofrece consejos de forma ininterrumpida, y el personal habla alemán, inglés, español y francés.

Cerca del alojamiento hay puntos de interés como Templo de Debod, Royal Palace of Madrid y Mercado de San Miguel. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Heima Wonderful Loft in the Historic City Center,€ 1.150,"Puntuación: 8,78,7",https://www.booking.com/hotel/es/heima-wonderful-loft-in-the-historic-city-center.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=352&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=1032419401_375885026_2_0_0&highlighted_blocks=1032419401_375885026_2_0_0&matching_block_id=1032419401_375885026_2_0_0&sr_pri_blocks=1032419401_375885026_2_0_0__114988&from=searchresults,4,NA,62,"Heima Wonderful Loft in the Historic City Center es un alojamiento bien ubicado en el centro de Madrid que ofrece balcón. Este apartamento ofrece wifi gratis y se encuentra a 6 min a pie de Plaza Mayor de Madrid y a 400 metros de Mercado de San Miguel.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio, TV de pantalla plana por cable y zona de cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Apartamentos Libertad 24,€ 2.004,"Puntuación: 9,39,3",https://www.booking.com/hotel/es/your-liberty-apartment.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=353&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=1004596704_389860254_4_0_0&highlighted_blocks=1004596704_389860254_4_0_0&matching_block_id=1004596704_389860254_4_0_0&sr_pri_blocks=1004596704_389860254_4_0_0__200396&from=searchresults,4,NA,331,"Apartamentos Libertad 24 está en el centro de Madrid, a 7 min a pie de Estación de metro Gran Vía y a 800 metros de Museo Thyssen-Bornemisza, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Apartamentos San Isidro,€ 1.104,"Puntuación: 7,97,9",https://www.booking.com/hotel/es/golden-carlos-v.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=354&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=794980306_339582878_3_0_0&highlighted_blocks=794980306_339582878_3_0_0&matching_block_id=794980306_339582878_3_0_0&sr_pri_blocks=794980306_339582878_3_0_0__110400&from=searchresults,3,NA,491,"Apartamentos San Isidro está en el centro de Madrid, a 8 min a pie de Plaza Mayor de Madrid y a 700 metros de Mercado de San Miguel, y ofrece alojamiento con wifi gratis.

Algunas unidades tienen aire acondicionado e incluyen zona de estar con TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Puerta de Toledo y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
The Madrid EDITION,€ 2.191,"Puntuación: 8,78,7",https://www.booking.com/hotel/es/the-madrid-edition.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=355&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=817657801_344327309_2_2_0_456801&highlighted_blocks=817657801_344327309_2_2_0_456801&matching_block_id=817657801_344327309_2_2_0_456801&sr_pri_blocks=817657801_344327309_2_2_0_456801_219120&from=searchresults,5,NA,592,"The Madrid EDITION es un alojamiento con una ubicación ideal en el centro de Madrid que ofrece habitaciones con aire acondicionado, piscina de temporada al aire libre, wifi gratis y centro de fitness. El alojamiento dispone de restaurante y también tiene jardín y sauna. El alojamiento dispone de servicio de habitaciones, recepción 24 horas y cambio de moneda.

En el hotel, las habitaciones incluyen escritorio, TV, baño privado, ropa de cama y toallas. Cada habitación tiene caja fuerte, algunas ofrecen terraza y otras también incluyen vistas a la ciudad. Todas las habitaciones cuentan con armario y hervidor.

En The Madrid EDITION se puede disfrutar de un desayuno continental.

Se puede jugar al billar en este hotel de 5 estrellas, y hay alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Plaza Mayor de Madrid y Gran Vía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Apt 1hab 3px Calle Carretas-Puerta d Sol - SIN ASCENSOR,€ 847,"Puntuación: 6,36,3",https://www.booking.com/hotel/es/apt-1hab-3px-calle-carretas-puerta-d-sol-sin-ascensor.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=356&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=1136274002_386256638_3_0_0&highlighted_blocks=1136274002_386256638_3_0_0&matching_block_id=1136274002_386256638_3_0_0&sr_pri_blocks=1136274002_386256638_3_0_0__84651&from=searchresults,3,NA,34,"Apt 1hab 3px Calle Carretas-Puerta d Sol - SIN ASCENSOR se encuentra en el centro de Madrid, a 7 min a pie de Estación de metro Gran Vía y a 1,3 km de Museo Reina Sofía, y ofrece wifi gratis. Este apartamento está a 8 min a pie de Mercado de San Miguel y a 1,7 km de Puerta de Toledo.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Gran Vía y Plaza Mayor de Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km del alojamiento."
Smartr Madrid Chueca,€ 974,"Puntuación: 7,47,4",https://www.booking.com/hotel/es/chueca-ii-madrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=357&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=159829302_0_2_0_0&highlighted_blocks=159829302_0_2_0_0&matching_block_id=159829302_0_2_0_0&sr_pri_blocks=159829302_0_2_0_0__97440&from=searchresults,3,NA,1.802,"El Smartr Madrid Chueca está situado en el barrio madrileño de Chueca, a 10 minutos a pie de la plaza de España y a 200 metros de las estaciones de metro de Gran Vía y Chueca. La Gran Vía se encuentra a 400 metros.

Todos los apartamentos son luminosos y presentan una decoración clásica. Incluyen TV, calefacción, aire acondicionado, cocina bien equipada y baño privado. Todos los apartamentos cuentan con wifi gratuita.

La Plaza Mayor se encuentra a 1 km del Madrid SmartRentals Chueca II, y la Puerta de Alcalá, a 10 minutos a pie. El aeropuerto Adolfo Suárez Madrid-Barajas, situado a 13 km, es el más cercano.

Para las tarifas con desayuno incluido, el desayuno se sirve en el restaurante Ella Sky Bar, situado en la Gran Vía, 42."
Ristbe Rooms,€ 600,"Puntuación: 4,24,2",https://www.booking.com/hotel/es/ristbe-rooms.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=358&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=1280011601_400936592_2_0_0&highlighted_blocks=1280011601_400936592_2_0_0&matching_block_id=1280011601_400936592_2_0_0&sr_pri_blocks=1280011601_400936592_2_0_0__60000&from=searchresults,NA,NA,119,"Ristbe Rooms está en el centro de Madrid, a 6 min a pie de Gran Vía y a 700 metros de Estación de metro Gran Vía. Cerca hay lugares de interés populares como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. Hay parking privado en el propio alojamiento.

En el hostal o pensión, las habitaciones disponen de armario. En Ristbe Rooms, las habitaciones incluyen baño compartido con ducha.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
BNBHolder Apartamentos en Sol Superior 1,€ 1.193,"Puntuación: 8,38,3",https://www.booking.com/hotel/es/bnbholder-apartamentos-en-sol-superior-1-madrid2.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=359&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=929774901_383725052_2_0_0&highlighted_blocks=929774901_383725052_2_0_0&matching_block_id=929774901_383725052_2_0_0&sr_pri_blocks=929774901_383725052_2_0_0__119268&from=searchresults,3,NA,28,"BNBHolder Apartamentos en Sol Superior 1 es un alojamiento muy bien ubicado en el centro de Madrid que ofrece balcón. Puerta del Sol y Plaza Mayor de Madrid están a pocos pasos y a 6 min a pie del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Museo Reina Sofía y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
"Desconexión total para 2, ven a Duque de Rivas 8 E3",€ 1.042,"Puntuación: 9,59,5",https://www.booking.com/hotel/es/fantastic-loft-para-2px-en-duque-de-rivas-centro.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=360&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=1305700801_403408601_2_0_0&highlighted_blocks=1305700801_403408601_2_0_0&matching_block_id=1305700801_403408601_2_0_0&sr_pri_blocks=1305700801_403408601_2_0_0__104154&from=searchresults,3,NA,2,"Desconexión total para 2, ven a Duque de Rivas 8 E3 está en el corazón de Madrid, a poca distancia de Plaza Mayor de Madrid y Mercado de San Miguel. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este apartamento está a 12 min a pie de Royal Palace of Madrid y a 1,3 km de Museo Reina Sofía.

Este apartamento tiene 1 dormitorio, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Puerta de Toledo. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
"Hotel Montera Madrid, Curio Collection By Hilton",€ 1.910,"Puntuación: 8,98,9",https://www.booking.com/hotel/es/montera-madrid-curio-collection-by-hilton.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=361&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=898508001_360596651_2_34_0&highlighted_blocks=898508001_360596651_2_34_0&matching_block_id=898508001_360596651_2_34_0&sr_pri_blocks=898508001_360596651_2_34_0__191018&from=searchresults,5,NA,479,"Hotel Montera Madrid, Curio Collection By Hilton tiene piscina de temporada al aire libre, centro de fitness, terraza y restaurante en Madrid. Este hotel de 5 estrellas ofrece servicio de habitaciones y recepción 24 horas. El alojamiento está a 400 metros del centro de la ciudad y a pocos pasos de Estación de metro Gran Vía.

En el hotel, cada habitación cuenta con aire acondicionado, escritorio y TV de pantalla plana, y algunas también ofrecen balcón. Las unidades disponen de caja fuerte.

Hay opciones buffet o a la carta de desayuno disponibles en Hotel Montera Madrid, Curio Collection By Hilton.

Cerca del alojamiento hay puntos de interés como Gran Vía, Museo Thyssen-Bornemisza y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Torreon Sol Apartment,€ 1.191,"Puntuación: 7,47,4",https://www.booking.com/hotel/es/torreon-sol-apartment.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=362&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=150470102_384937746_0_0_0&highlighted_blocks=150470102_384937746_0_0_0&matching_block_id=150470102_384937746_0_0_0&sr_pri_blocks=150470102_384937746_0_0_0__119114&from=searchresults,3,NA,207,"El Torreon Sol Apartment está situado en Madrid, a 100 metros de la Puerta del Sol, y cuenta con WiFi gratuita y aire acondicionado. Se encuentra a 200 metros de la Plaza Mayor.

Este apartamento, al que se accede por escaleras, dispone de cocina equipada con microondas, tostadora, nevera y cafetera. También incluye toallas y ropa de cama.

El Torreon Sol Apartment está a 200 metros de la tienda Fnac y a 1 km del Paseo del Prado. El aeropuerto Adolfo Suárez Madrid - Barajas es el más cercano y se halla a 13 km."
Hostal Casa Boutique,€ 983,"Puntuación: 7,17,1",https://www.booking.com/hotel/es/casa-boutique-chueca.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=363&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=215268907_96973717_0_0_0&highlighted_blocks=215268907_96973717_0_0_0&matching_block_id=215268907_96973717_0_0_0&sr_pri_blocks=215268907_96973717_0_0_0__98280&from=searchresults,NA,NA,594,"La Casa Boutique presenta un bonito diseño interior y ofrece magníficas habitaciones de estilo real. Habitaciones dobles e individuales y también ofrecemos Suites con camas extragrandes. Estamos convenientemente ubicados en el corazón de Madrid, a 9 minutos a pie de la Puerta de Alcalá y a 900 metros de la Puerta del Sol.

Todas las habitaciones presentan una decoración temática diseñada por un conocido diseñador de interiores y muebles de lujo. Incluye ropa de cama, toallas, artículos de aseo y ducha, escritorio, TV de pantalla plana grande y calefacción. El establecimiento ofrece WiFi gratuita, servicio de habitaciones diario y recepción 24 horas.

La mayoría de las habitaciones tienen aire acondicionado, armario, cafetera Nespresso con cápsulas de café, baño privado y ducha. El baño es compartido. Algunas de nuestras habitaciones tienen caja fuerte, secador de pelo, minibar, balcón y vistas a la ciudad; Otras habitaciones son interiores. Tenemos un registro privado de entrada/salida.

En las inmediaciones hay varios lugares de interés, como la Gran Vía, Cibeles, Alcalá, Sol, el Paseo del Prado, el parque del Retiro, la plaza Colón, el mercado de San Antón, la Plaza Mayor y el Palacio Real de Madrid, museos y teatros. Además, hay una amplia variedad de restaurantes y bares cerca del alojamiento.

La Casa Boutique está cerca de las estaciones de tren de Recoletos, metro de Chueca y Gran Vía y a 13 km del aeropuerto Adolfo Suárez Madrid-Barajas."
"The Principal Madrid, Small Luxury Hotels",€ 2.160,"Puntuación: 8,78,7",https://www.booking.com/hotel/es/theprincipalmadrid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=364&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=4585216_88180965_2_2_0&highlighted_blocks=4585216_88180965_2_2_0&matching_block_id=4585216_88180965_2_2_0&sr_pri_blocks=4585216_88180965_2_2_0__216018&from=searchresults,5,NA,717,"Desde la terraza elegante de la azotea y del restaurante/bar de cócteles Ático del The Principal Madrid, Small Luxury Hotels se puede disfrutar de unas vistas icónicas de la avenida Gran Vía de Madrid. Este hotel boutique de lujo dispone de centro de fitness y habitaciones y suites elegantes.

La suite bienestar se puede reservar completa y exclusivamente para sesiones de tratamiento en pareja o individuales. Algunas habitaciones y suites incluyen acceso gratuito a los servicios de la suite bienestar.

Las habitaciones y suites son amplias y cuentan con aire acondicionado, TV con canales por cable y vía satélite, escritorio, caja fuerte, minibar y baño privado con secador de pelo. Algunas cuentan con servicio de mayordomo y cafetera Nespresso.

Además de unas vistas espectaculares, el restaurante/bar de cócteles Ático del hotel ofrece alta cocina de vanguardia y cócteles clásicos en un ambiente relajado propio de un club tipo loft moderno con una arquitectura glamurosa original de 1917.

El hotel, situado en el corazón de Madrid, está rodeado de una gran variedad de opciones de ocio, restauración y compras. Además, se encuentra a solo 400 metros del Museo Thyssen-Bornemisza."
New Apt de 1hab para 3pax en la Plaza de Chueca,€ 736,"Puntuación: 6,36,3",https://www.booking.com/hotel/es/new-apt-de-1hab-para-4pax-en-la-plaza-de-chueca.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=365&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=1136261502_386256056_3_0_0&highlighted_blocks=1136261502_386256056_3_0_0&matching_block_id=1136261502_386256056_3_0_0&sr_pri_blocks=1136261502_386256056_3_0_0__73646&from=searchresults,3,NA,39,"New Apt de 1hab para 3pax en la Plaza de Chueca ofrece wifi gratis y se encuentra en el centro de Madrid, a 8 min a pie de Estación de metro Gran Vía y a 1 km de Museo Thyssen-Bornemisza. Este apartamento está a 15 min a pie de Estación de metro Plaza de España y a 1,5 km de Plaza Mayor de Madrid.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km del alojamiento."
60 Balconies Art,€ 1.463,"Puntuación: 8,78,7",https://www.booking.com/hotel/es/60-balconies-urban-stay.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ArnZiL0GwAIB0gIkMTNlMDQ2YjEtMmY1OC00MmQzLThkNmEtNTdjMjJmMzM4MWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=366&sr_order=popularity&srpvid=46716a22cf15007f&srepoch=1738681575&all_sr_blocks=62929004_88210362_2_0_0&highlighted_blocks=62929004_88210362_2_0_0&matching_block_id=62929004_88210362_2_0_0&sr_pri_blocks=62929004_88210362_2_0_0__146300&from=searchresults,4,NA,1.128,"Estos apartamentos elegantes, situados en Madrid, frente a la plaza del Emperador Carlos V, disponen de WiFi gratuita y balcón con vistas a la ciudad. El Triángulo de Oro del Arte se encuentra a 10 minutos a pie.

Los apartamentos, con una decoración alegre y muebles elegantes, disponen de suelo de madera, ventanas grandes y cocina totalmente equipada con cafetera. El baño privado incluye artículos de aseo gratuitos. Se ofrece servicio de recepción y limpieza diaria.

Los apartamentos se encuentran a 15 minutos en coche del aeropuerto de Madrid-Barajas y a pocos minutos a pie de la estación de tren de Atocha."
