Name,Price,Rating,Detail Link,stars,center,num_coments,Description
"Rincón en Madrid para 2 , vive Mira el Río Alta 10 E3",€ 922,"Puntuación: 9,09,0",https://www.booking.com/hotel/es/super-nice-apt-para-2pax-en-la-latina-centro.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=539&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683804&all_sr_blocks=1309572401_403740042_2_0_0&highlighted_blocks=1309572401_403740042_2_0_0&matching_block_id=1309572401_403740042_2_0_0&sr_pri_blocks=1309572401_403740042_2_0_0__92227&from=searchresults,3,NA,NA,"Rincón en Madrid para 2, vive Mira el Río Alta 10 E3 está en el centro de Madrid, a 4 min a pie de Puerta de Toledo y a 1 km de Mercado de San Miguel, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 1,9 km de Estación de tren de Atocha y a 19 min a pie de Museo Reina Sofía.

Este apartamento tiene 1 dormitorio, cocina con nevera y fogones, TV de pantalla plana, zona de estar y 1 baño con ducha.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Puerta del Sol y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
"Oasis para 3 en Sol, descubre Concepción Jerónima",€ 855,"Puntuación: 6,46,4",https://www.booking.com/hotel/es/cozy-loft-para-3px-a-50-metros-de-la-plaza-mayor.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=540&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683804&all_sr_blocks=1136272102_386256513_3_0_0&highlighted_blocks=1136272102_386256513_3_0_0&matching_block_id=1136272102_386256513_3_0_0&sr_pri_blocks=1136272102_386256513_3_0_0__85505&from=searchresults,3,NA,33,"Oasis para 3 en Sol, descubre Concepción Jerónima ofrece wifi gratis y se encuentra en el centro de Madrid, a 3 min a pie de Plaza Mayor de Madrid y a 400 metros de Mercado de San Miguel. Este apartamento está a 11 min a pie de Royal Palace of Madrid y a 1,5 km de Museo Reina Sofía.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Puerta de Toledo. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Luxury apartments in Barrio Palacio,€ 1.181,"Puntuación: 8,78,7",https://www.booking.com/hotel/es/exclusive-apartments-in-barrio-palacio.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=541&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683804&all_sr_blocks=981925012_373943935_2_0_0&highlighted_blocks=981925012_373943935_2_0_0&matching_block_id=981925012_373943935_2_0_0&sr_pri_blocks=981925012_373943935_2_0_0__118120&from=searchresults,4,NA,132,"Luxury apartments in Barrio Palacio está en el centro de Madrid, a 9 min a pie de Mercado de San Miguel y a 1 km de Plaza Mayor de Madrid, y ofrece alojamiento con wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de hervidor.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
"Aventura para 3 en Sol, ven a Concepción Jerónima",€ 855,"Puntuación: 6,46,4",https://www.booking.com/hotel/es/central-loft-3-pax-a-50-metros-de-la-plaza-mayor.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=542&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683804&all_sr_blocks=1136275102_386256724_3_0_0&highlighted_blocks=1136275102_386256724_3_0_0&matching_block_id=1136275102_386256724_3_0_0&sr_pri_blocks=1136275102_386256724_3_0_0__85505&from=searchresults,3,NA,30,"Aventura para 3 en Sol, ven a Concepción Jerónima se encuentra en el centro de Madrid, a 3 min a pie de Plaza Mayor de Madrid y a 400 metros de Mercado de San Miguel, y ofrece wifi gratis. Este apartamento está a 11 min a pie de Royal Palace of Madrid y a 1,5 km de Museo Reina Sofía.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Puerta de Toledo. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
centro madrid Hortaleza,€ 772,"Puntuación: 5,45,4",https://www.booking.com/hotel/es/centro-madrid-hortaleza.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=543&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683804&all_sr_blocks=935908401_365723931_2_0_0&highlighted_blocks=935908401_365723931_2_0_0&matching_block_id=935908401_365723931_2_0_0&sr_pri_blocks=935908401_365723931_2_0_0__77170&from=searchresults,NA,NA,72,"Centro madrid Hortaleza ofrece alojamiento bien situado en el centro de Madrid, a poca distancia de Estación de metro Gran Vía y Gran Vía. Este apartamento tiene acceso a una zona de cocina totalmente equipada.

Este apartamento de 2 dormitorios ofrece TV de pantalla plana, aire acondicionado y sala de estar.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Parque de El Retiro y Templo de Debod. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
dPLACE To Be - Amazing Apartments in Historic Center,€ 777,"Puntuación: 7,47,4",https://www.booking.com/hotel/es/amazing-apartment-in-historic-center.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=544&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683804&all_sr_blocks=802114602_341482545_2_0_0&highlighted_blocks=802114602_341482545_2_0_0&matching_block_id=802114602_341482545_2_0_0&sr_pri_blocks=802114602_341482545_2_0_0__77740&from=searchresults,4,NA,115,"DPLACE To Be - Amazing Apartments in Historic Center está en el centro de Madrid, a pocos pasos de Mercado de San Miguel y a 5 min a pie de Plaza Mayor de Madrid, y ofrece alojamiento con zona de estar y TV de pantalla plana.

Cada unidad está equipada con aire acondicionado, baño privado y cocina con nevera, microondas, fogones y tostadora.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Abada Lofts - Darya Living,€ 1.586,"Puntuación: 8,58,5",https://www.booking.com/hotel/es/abada-lofts.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=545&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683804&all_sr_blocks=1102947601_383067931_6_0_0&highlighted_blocks=1102947601_383067931_6_0_0&matching_block_id=1102947601_383067931_6_0_0&sr_pri_blocks=1102947601_383067931_6_0_0__158608&from=searchresults,3,NA,43,"Abada Lofts - Darya Living se encuentra en el centro de Madrid, a 3 min a pie de Estación de metro Gran Vía y a pocos pasos de Gran Vía, y ofrece alojamiento con wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, lavavajillas y microondas, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
The Garden Suites,€ 1.500,"Puntuación: 8,28,2",https://www.booking.com/hotel/es/the-garden-suites.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=546&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683806&all_sr_blocks=529371502_186837644_2_0_0&highlighted_blocks=529371502_186837644_2_0_0&matching_block_id=529371502_186837644_2_0_0&sr_pri_blocks=529371502_186837644_2_0_0__149960&from=searchresults,4,NA,338,"The Garden Suites, que tiene terraza y wifi gratis, está en el centro de Madrid, cerca de Estación de metro Gran Vía, Gran Vía y Museo Thyssen-Bornemisza.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, microondas y minibar, además de hervidor.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Museo Reina Sofía y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Casa de Huespedes La Asturiana,€ 382,"Puntuación: 6,26,2",https://www.booking.com/hotel/es/pensia3n-la-asturiana.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=547&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683806&all_sr_blocks=42719302_273856256_0_0_0&highlighted_blocks=42719302_273856256_0_0_0&matching_block_id=42719302_273856256_0_0_0&sr_pri_blocks=42719302_273856256_0_0_0__38180&from=searchresults,NA,NA,1.305,"La Casa de Huéspedes La Asturiana se encuentra en el Paseo del Prado de Madrid, a 300 metros del Museo Reina Sofía y la estación de tren de Atocha. Dispone de recepción las 24 horas y conexión Wi-Fi gratuita en todas las instalaciones.

Las habitaciones presentan una decoración sencilla y cuentan con aire acondicionado, TV de pantalla plana y acceso a un baño compartido. Algunas ofrecen baño privado.

La Casa de Huéspedes La Asturiana se encuentra frente a los jardines botánicos de Madrid y a menos de 5 minutos a pie del Museo del Prado y el Parque del Retiro. La estación de metro de Atocha está a sólo 150 metros."
NH Collection Madrid Gran Vía,€ 1.912,"Puntuación: 9,09,0",https://www.booking.com/hotel/es/nh-collection-madrid-gran-via.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=548&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683806&all_sr_blocks=277574202_106831940_0_2_0&highlighted_blocks=277574202_106831940_0_2_0&matching_block_id=277574202_106831940_0_2_0&sr_pri_blocks=277574202_106831940_0_2_0__191201&from_sustainable_property_sr=1&from=searchresults,4,NA,1.688,"El NH Collection Madrid Gran Vía está muy bien situado en pleno centro de Madrid, a solo 400 metros de la Puerta del Sol, y ofrece desayuno buffet y wifi gratuita en todas las instalaciones.

Tanto las habitaciones como las suites de hotel son elegantes y disponen de cafetera. Cada habitación incluye baño privado con bañera o ducha.

El hotel alberga una terraza en la azotea con zona de salón y vistas a la Gran Vía. También hay un bar cafetería en el interior. El restaurante Picalagartos está dirigido por el chef Manuel Berganza, el primer chef español en recibir una estrella Michelin fuera de España, y sirve cocina española a la carta.

El hotel ofrece servicios de alquiler de bicicletas, de guardería y de masajes, por un suplemento.

La Plaza Mayor se encuentra a 700 metros del NH Collection Madrid Gran Vía y el paseo del Prado, a 900 metros. El aeropuerto Adolfo Suárez Madrid-Barajas es el más cercano, situado a 13 km del establecimiento.

Se admiten perros a petición y previa autorización. El peso máximo admitido es de 25 kg. Se cobrará un suplemento de 35 EUR por noche (máximo de 1 perro por habitación). Se admiten perros guía de forma gratuita. No se aceptan gatos."
BNBHolder The Austrias Area II,€ 916,"Puntuación: 6,76,7",https://www.booking.com/hotel/es/bnbholder-the-austrias-area-ii.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=549&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683806&all_sr_blocks=547283802_383725247_2_0_0&highlighted_blocks=547283802_383725247_2_0_0&matching_block_id=547283802_383725247_2_0_0&sr_pri_blocks=547283802_383725247_2_0_0__91577&from=searchresults,3,NA,71,"BNBHolder The Austrias Area II se encuentra en el centro de Madrid, a poca distancia de Mercado de San Miguel y Plaza Mayor de Madrid. Ofrece equipamiento como wifi gratis, aire acondicionado, tostadora y cafetera. Este apartamento está a 8 min a pie de Royal Palace of Madrid y a 1,7 km de Templo de Debod.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y microondas, y 2 baños con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento."
Room Mate Macarena – Gran Vía,€ 1.377,"Puntuación: 8,98,9",https://www.booking.com/hotel/es/room-mate-rex-gran-via.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=550&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683806&all_sr_blocks=581131301_226038562_0_2_0_310950&highlighted_blocks=581131301_226038562_0_2_0_310950&matching_block_id=581131301_226038562_0_2_0_310950&sr_pri_blocks=581131301_226038562_0_2_0_310950_137700&from=searchresults,3,NA,6.075,"Room Mate Macarena – Gran Vía es un alojamiento con una ubicación excelente en el centro de Madrid que ofrece habitaciones con aire acondicionado, piscina de temporada al aire libre, wifi gratis y terraza. El alojamiento está cerca de varios lugares de interés destacados, a unos 3 min a pie de Gran Vía, a 500 metros de Estación de metro Gran Vía y a 5 min a pie de Estación de metro Plaza de España. Mercado de San Miguel está a 9 min a pie del hotel y Plaza Mayor de Madrid, a 700 metros.

Todas las unidades de este alojamiento incluyen TV de pantalla plana y caja fuerte. Las habitaciones del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, y algunas unidades también tienen vistas a la ciudad. En el hotel, todas las habitaciones incluyen ropa de cama y toallas.

En Room Mate Macarena – Gran Vía se puede disfrutar de un desayuno buffet.

En la recepción 24 horas se habla inglés y español, y el personal está siempre dispuesto a echar una mano.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
2 bedroom flat in La Latina-CARN,€ 907,"Puntuación: 6,56,5",https://www.booking.com/hotel/es/2-bedroom-flat-in-la-latina.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=551&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683806&all_sr_blocks=1051019401_377340571_4_0_0&highlighted_blocks=1051019401_377340571_4_0_0&matching_block_id=1051019401_377340571_4_0_0&sr_pri_blocks=1051019401_377340571_4_0_0__90735&from=searchresults,NA,NA,11,"2 bedroom flat in La Latina-CARN está en el centro de Madrid, a 11 min a pie de Plaza Mayor de Madrid y a 1 km de Mercado de San Miguel, y ofrece wifi gratis. Este apartamento está a 1,8 km de Estación de tren de Atocha y a 17 min a pie de Royal Palace of Madrid.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Room Mate Alba,€ 1.525,"Puntuación: 9,19,1",https://www.booking.com/hotel/es/room-mate-alba.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=552&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683806&all_sr_blocks=491307701_164109690_0_2_0_310951&highlighted_blocks=491307701_164109690_0_2_0_310951&matching_block_id=491307701_164109690_0_2_0_310951&sr_pri_blocks=491307701_164109690_0_2_0_310951_152490&from=searchresults,4,NA,3.298,"Room Mate Alba es un alojamiento bien situado en el centro de Madrid que ofrece habitaciones con aire acondicionado, centro de fitness, wifi gratis y bar. Este hotel de 4 estrellas ofrece recepción 24 horas y servicio de conserjería. Este alojamiento libre de humo está a 9 min a pie de Plaza Mayor de Madrid.

En el hotel, cada habitación cuenta con escritorio, TV de pantalla plana, baño privado, ropa de cama y toallas. Las unidades cuentan con armario y hervidor.

En Room Mate Alba se sirve todas las mañanas un desayuno buffet.

El alojamiento ofrece terraza solárium.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Puerta del Sol y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Apartamentos Day Madrid SAN BERNARDO Centro Gran Via,€ 930,"Puntuación: 8,58,5",https://www.booking.com/hotel/es/apartmento-turistico-4-gran-via.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=553&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683806&all_sr_blocks=224419601_402762752_4_0_0&highlighted_blocks=224419601_402762752_4_0_0&matching_block_id=224419601_402762752_4_0_0&sr_pri_blocks=224419601_402762752_4_0_0__93012&from=searchresults,3,NA,8,"Apartamentos Day Madrid SAN BERNARDO Centro Gran Via ofrece wifi gratis y está en el centro de Madrid, a 7 min a pie de Gran Vía y a 800 metros de Estación de metro Gran Vía. Este apartamento está a 1,7 km de Museo Thyssen-Bornemisza y a 11 min a pie de Mercado de San Miguel.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
COZY ROMANTIC MALASAÑA,€ 770,"Puntuación: 5,55,5",https://www.booking.com/hotel/es/cozy-romantic-malasana.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=554&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683806&all_sr_blocks=655980801_268962251_0_0_0&highlighted_blocks=655980801_268962251_0_0_0&matching_block_id=655980801_268962251_0_0_0&sr_pri_blocks=655980801_268962251_0_0_0__77004&from=searchresults,3,NA,35,"COZY ROMANTIC MALASAÑA ofrece alojamiento bien ubicado en el centro de Madrid, y tiene vistas a la ciudad y casino. Hay wifi gratis y se ofrece parking privado por un suplemento.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

El personal habla griego, inglés, español y francés, y estará encantado de dar información sobre la zona en recepción.

El apartamento ofrece servicio de alquiler de bicicletas, y en los alrededores se puede practicar ciclismo.

Cerca del alojamiento hay puntos de interés como Gran Vía, Estación de metro Gran Vía y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Precioso Apartamento Puerta del Sol,€ 1.097,"Puntuación: 7,47,4",https://www.booking.com/hotel/es/amazinn-places-puerta-del-sol-i.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtvqiL0GwAIB0gIkNWEzOWRjNDgtY2U4OS00MjdhLWEzOGQtNDNiMDVlMmExMzE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-22&checkout=2025-03-28&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=555&sr_order=popularity&srpvid=5aba6e746e9e0443&srepoch=1738683806&all_sr_blocks=1001337202_372939732_4_0_0&highlighted_blocks=1001337202_372939732_4_0_0&matching_block_id=1001337202_372939732_4_0_0&sr_pri_blocks=1001337202_372939732_4_0_0__109748&from=searchresults,3,NA,49,"Precioso Apartamento Puerta del Sol está en el centro de Madrid, a solo 3 min a pie de Gran Vía y a 500 metros de Estación de metro Gran Vía, y ofrece alojamiento con vistas a la ciudad y wifi gratis. Este apartamento está a 10 min a pie de Royal Palace of Madrid y a 600 metros de Mercado de San Miguel.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Templo de Debod. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
