Name,Price,Score,Description
Apartamentos Huertas,€ 437,8.8,
,€ 243,7.8,"Art Seven Hostel Capsules es un alojamiento muy bien situado en Madrid que ofrece salón de uso común, wifi gratis, bar y habitaciones con aire acondicionado. El alojamiento está a 15 min a pie de Puerta de Toledo, a 900 metros de Estación de metro Gran Vía y a 13 min a pie de Museo Thyssen-Bornemisza. Este alojamiento libre de humo se encuentra a 7 min a pie de Plaza Mayor de Madrid.

En el hotel cápsula, cada habitación está equipada con ropa de cama y toallas.

El personal habla alemán, griego, inglés y español, y estará encantado de dar información sobre la zona en la recepción 24 horas.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Museo Reina Sofía y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
"Hotel Urban, a Small Luxury Hotel of the World",€ 838,9.0,"Este hotel boutique alberga una exposición de arte permanente con obras de Papúa Nueva Guinea. El Hotel Urban tiene una pequeña piscina en la azotea, una terraza abierta en verano y un bar de cócteles.

El hotel presenta un diseño con encanto. Hay gimnasio.

El hotel alberga un restaurante gastronómico: CEBO, con el dúo de estrellas Michelin Javier Sanz y Juan Sahuquillo (Oba-) como chefs principales. El bar de cócteles La terraza del Urban se halla en la azotea. El bar de cócteles Glass by Sips ofrece cócteles de autor. La terraza y la piscina de la azotea solo abren en verano.

La decoración del hotel y de las habitaciones destaca por su iluminación especial, las obras de arte oriental y el uso de madera y piedra naturales. Todas las habitaciones están insonorizadas y disponen de conexión gratuita a internet por cable y TV de pantalla plana. Todas las habitaciones disponen de TV con dispositivo ChromeCast para poder acceder a plataformas como Netflix, Amazon Prime, YouTube, etc.

El Museo Thyssen-Bornemisza queda a 200 metros. La Puerta del Sol, la principal plaza de Madrid, está a solo 300 metros."
,€ 640,,
Sonder Santa Ana,€ 520,8.6,"Sonder Santa Ana está en el centro de Madrid, a 9 min a pie de Plaza Mayor de Madrid y a 900 metros de Mercado de San Miguel, y ofrece alojamiento con wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, microondas y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Gran Vía y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
60 Balconies Design,€ 687,9.2,
"Hotel Villa Real, a member of Preferred Hotels & Resorts",€ 665,8.9,"El Hotel Villa Real, a member of Preferred Hotels & Resorts ofrece alojamiento, piscina al aire libre, aparcamiento privado, centro de fitness y terraza en Madrid, a 1,2 km del parque de El Retiro. Hay un restaurante, servicio de habitaciones, recepción 24 horas y wifi gratuita en todas las zonas. El alojamiento cuenta con centro de negocios, servicio de conserjería y servicio de cambio de divisa.

Las habitaciones del hotel disponen de aire acondicionado, cafetera, escritorio, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. Todas las habitaciones del Hotel Villa Real, a member of Preferred Hotels & Resorts incluyen las toallas y la ropa de cama.

El alojamiento sirve cada mañana un desayuno buffet y continental.

El Hotel Villa Real, a member of Preferred Hotels & Resorts queda cerca de lugares de interés como la estación de metro Gran Vía, el Museo Reina Sofía y la estación de tren de Atocha. El aeropuerto Adolfo Suárez Madrid-Barajas, el más cercano, queda a 12 km del hotel."
Authentic apartment in Madrid-COMENDA-1-DE,€ 531,8.2,"Authentic apartment in Madrid-COMENDA-1-DE se encuentra en el centro de Madrid, a 6 min a pie de Estación de metro Plaza de España y a 1,1 km de Gran Vía, y ofrece wifi gratis. Este apartamento está a 17 min a pie de Mercado de San Miguel y a 1,6 km de Plaza Mayor de Madrid.

Cerca del alojamiento hay puntos de interés como Estación de metro Gran Vía, Templo de Debod y Royal Palace of Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km del alojamiento."
LUCIENTE,€ 443,8.7,"LUCIENTE ofrece wifi gratis y se encuentra en el centro de Madrid, a 10 min a pie de Plaza Mayor de Madrid y a 700 metros de Mercado de San Miguel. El apartamento, que se encuentra en un edificio de 1850, está a 1,7 km de Museo Reina Sofía y a 14 min a pie de Royal Palace of Madrid.

Este apartamento con aire acondicionado se compone de 2 dormitorios independientes, una sala de estar, una cocina totalmente equipada con nevera y lavavajillas, y 2 baños. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
"The Principal Madrid, Small Luxury Hotels",€ 907,8.7,"Desde la terraza elegante de la azotea y del restaurante/bar de cócteles Ático del The Principal Madrid, Small Luxury Hotels se puede disfrutar de unas vistas icónicas de la avenida Gran Vía de Madrid. Este hotel boutique de lujo dispone de centro de fitness y habitaciones y suites elegantes.

La suite bienestar se puede reservar completa y exclusivamente para sesiones de tratamiento en pareja o individuales. Algunas habitaciones y suites incluyen acceso gratuito a los servicios de la suite bienestar.

Las habitaciones y suites son amplias y cuentan con aire acondicionado, TV con canales por cable y vía satélite, escritorio, caja fuerte, minibar y baño privado con secador de pelo. Algunas cuentan con servicio de mayordomo y cafetera Nespresso.

Además de unas vistas espectaculares, el restaurante/bar de cócteles Ático del hotel ofrece alta cocina de vanguardia y cócteles clásicos en un ambiente relajado propio de un club tipo loft moderno con una arquitectura glamurosa original de 1917.

El hotel, situado en el corazón de Madrid, está rodeado de una gran variedad de opciones de ocio, restauración y compras. Además, se encuentra a solo 400 metros del Museo Thyssen-Bornemisza."
Suitur Apartment Hita II Centro Madrid,€ 402,6.5,"Suitur Apartment Hita II Centro Madrid está en pleno centro de Madrid, a poca distancia de Gran Vía y Estación de metro Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, nevera y cafetera. Este alojamiento ofrece bolera.

El apartamento dispone de TV. La cocina está equipada con microondas.

También hay parque acuático en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Hostal Rober,€ 525,8.2,"El Hostal Rober, de gestión familiar, se encuentra a 2 minutos a pie de la Puerta del Sol de Madrid. La recepción está abierta las 24 horas y hay conexión Wi-Fi gratuita en todo el establecimiento. Las habitaciones con aire acondicionado disponen de TV de pantalla plana.

Las habitaciones están climatizadas y cuentan con suelos de baldosa, muebles de madera clara, caja fuerte y escritorio. El baño incluye una bañera o una ducha.

El Rober goza de una céntrica ubicación, rodeado de tiendas, bares y restaurantes.

El Rober ofrece servicio de guardaequipaje, venta de entradas y enlace con el aeropuerto, por un suplemento. La mayoría de los lugares de interés de Madrid se encuentran a muy pocos pasos. La Plaza Mayor está a 600 metros."
Hostal Asunción,€ 570,7.4,"El Hostal Asunción está ubicado en el centro de Madrid, a solo 400 metros de Chueca y a 5 minutos de la plaza de Colón. Las habitaciones disponen de aire acondicionado, baño privado, TV de pantalla plana y wifi gratuita.

El Hostal Asuncion solo permite hacer el check-in de forma remota. También cuenta con terraza y zona para huéspedes de negocios.

La estación de metro más cercana es Alonso Martínez, situada a unos 50 metros. Hay una amplia variedad de restaurantes en la zona de los alrededores.

Se encuentra a 500 metros del paseo de la Castellana y a unos 10 minutos de la Puerta del Sol."
Adventure Hostel Madrid,€ 734,7.7,"Adventure Hostel Madrid es un alojamiento bien situado en Madrid que ofrece restaurante, wifi gratis, bar y habitaciones con aire acondicionado. El alojamiento está cerca de Estación de metro Gran Vía, de Estación de metro Plaza de España y de Museo Thyssen-Bornemisza. Este alojamiento libre de humo está a 5 min a pie de Gran Vía.

Cada habitación cuenta con baño privado con ducha, algunas ofrecen balcón y otras también cuentan con vistas a la ciudad. Las unidades disponen de ropa de cama.

Hay opciones buffet o continentales de desayuno disponibles en el albergue.

La recepción ofrece consejos de forma ininterrumpida, y el personal habla alemán, inglés, español y francés.

Cerca del alojamiento hay puntos de interés como Templo de Debod, Royal Palace of Madrid y Mercado de San Miguel. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Studio Relatores,€ 458,9.3,"Studio Relatores está en pleno corazón de Madrid, a poca distancia de Puerta del Sol y Plaza Mayor de Madrid. Ofrece equipamiento como wifi gratis, aire acondicionado, nevera y cafetera. Este apartamento está a 17 min a pie de Estación de tren de Atocha y a 1 km de Museo Thyssen-Bornemisza.

Este apartamento incluye zona de estar, cocina con microondas y TV de pantalla plana. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Estación de metro Gran Vía y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Aloft Madrid Gran Via,€ 715,8.6,"El Aloft Madrid Gran Vía se encuentra en Madrid y cuenta con centro de fitness y WiFi gratis.

Se halla en el centro de la ciudad, junto a la Gran Vía.

Las habitaciones del hotel están equipadas con escritorio. Las habitaciones del Aloft Madrid Gran Via disponen de aire acondicionado y TV de pantalla plana.

El establecimiento sirve el desayuno todas las mañanas.

El personal de la recepción, abierta las 24 horas, habla español, catalán e inglés.

El Aloft Madrid Gran Via se encuentra a 1,5 km del Palacio Real de Madrid.

El aeropuerto Adolfo Suárez Madrid-Barajas, situado a 24 km, es el más cercano."
Apartamento en el Rastro,€ 695,8.8,"Apartamento en el Rastro ofrece wifi gratis y está en el centro de Madrid, a 12 min a pie de Plaza Mayor de Madrid y a 1,1 km de Mercado de San Miguel. Este apartamento se encuentra en un edificio de 1920 y está a 15 min a pie de Puerta del Sol y a 500 metros de Puerta de Toledo.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Estación de tren de Atocha y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Hotel Miau,€ 903,8.6,"El Hotel Miau, un establecimiento pequeño con encanto, está ubicado en un edificio del siglo XIX de la famosa plaza de Santa Ana. Hay conexión WiFi gratuita en todas las habitaciones.

Las habitaciones del Hotel Miau son cómodas y presentan una decoración sencilla de estilo contemporáneo. Algunas gozan de vistas a la plaza de Santa Ana.

La plaza de Santa Ana, una de las más animadas de Madrid, alberga una gran variedad de bares y restaurantes. El establecimiento está ubicado junto al teatro Español y cerca de muchos de los principales lugares de interés turístico, como la Puerta del Sol, Plaza Mayor, el Museo del Prado o el Museo Thyssen-Bornemisza. Hay aparcamiento disponible por un precio reducido cerca del establecimiento."
Alojamiento central,€ 383,7.4,"Alojamiento central se encuentra en el centro de Madrid, a 11 min a pie de Plaza Mayor de Madrid y a 900 metros de Mercado de San Miguel, y ofrece wifi gratis. Este apartamento está a 17 min a pie de Estación de tren de Atocha y a 1,5 km de Royal Palace of Madrid.

Este apartamento con aire acondicionado consta de 1 dormitorio, una zona de cocina y 1 baño. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Puerta de Toledo y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
CH Barco,€ 395,8.4,"El CH Barco se encuentra en el centro histórico, a 100 metros de la Gran Vía. Ofrece consigna de equipaje y habitaciones insonorizadas con conexión Wi-Fi gratuita a 3 minutos a pie de la estación de metro Gran Vía.

Las habitaciones presentan una decoración sencilla y funcional. Todas las habitaciones disponen de cama doble, TV, baño privado y aire acondicionado.

A 5 minutos a pie hay varios bares, restaurantes y tiendas. El mercado de Fuencarral está a 200 metros.

El establecimiento se encuentra a 500 metros de la Puerta del Sol y a 10 minutos a pie de la catedral de Madrid, el Palacio Real y la Plaza Mayor. El famoso Triángulo del Arte está a 1,5 km."
Núñez de Arce habitaciones,€ 150,6.9,"Núñez de Arce habitaciones está en el centro de Madrid y ofrece alojamiento bien equipado y con wifi gratis a 9 min a pie de Estación de metro Gran Vía y a 1,1 km de Museo Reina Sofía.

Cerca del alojamiento hay puntos de interés como Estación de tren de Atocha, Museo Thyssen-Bornemisza y Gran Vía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
The Madrid EDITION,€ 1.104,8.8,"The Madrid EDITION es un alojamiento con una ubicación ideal en el centro de Madrid que ofrece habitaciones con aire acondicionado, piscina de temporada al aire libre, wifi gratis y centro de fitness. El alojamiento dispone de restaurante y también tiene jardín y sauna. El alojamiento dispone de servicio de habitaciones, recepción 24 horas y cambio de moneda.

En el hotel, las habitaciones incluyen escritorio, TV, baño privado, ropa de cama y toallas. Cada habitación tiene caja fuerte, algunas ofrecen terraza y otras también incluyen vistas a la ciudad. Todas las habitaciones cuentan con armario y hervidor.

En The Madrid EDITION se puede disfrutar de un desayuno continental.

Se puede jugar al billar en este hotel de 5 estrellas, y hay alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Plaza Mayor de Madrid y Gran Vía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
The Garden Suites,€ 719,8.2,"The Garden Suites, que tiene terraza y wifi gratis, está en el centro de Madrid, cerca de Estación de metro Gran Vía, Gran Vía y Museo Thyssen-Bornemisza.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, microondas y minibar, además de hervidor.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Museo Reina Sofía y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Hostal Alfaro,€ 559,8.3,"El Hostal Alfaro se encuentra en el centro de Madrid, a 5 minutos a pie de la Puerta del Sol. El establecimiento, situado a 10 minutos a pie del Museo del Prado, ofrece WiFi gratuita y aire acondicionado.

Todas las habitaciones tienen una decoración clásica, TV de pantalla plana y baño privado con bañera. Las toallas y la ropa de cama están incluidas. Hay consigna de equipaje. El establecimiento se encuentra en un edificio con ascensor.

El Hostal Alfaro se halla a 10 minutos a pie de una gran variedad de tiendas, bares animados y restaurantes que sirven tapas típicas españolas. El parque del Retiro y la estación de tren de Atocha están a la misma distancia. El aeropuerto de Madrid se encuentra a 15 minutos en coche."
Céntrico ático en Madrid by beBalmy,€ 529,7.8,"Céntrico ático en Madrid by beBalmy ofrece alojamiento muy bien ubicado en el centro de Madrid y tiene terraza. Plaza Mayor de Madrid y Puerta del Sol están a 6 min a pie y a 900 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Puerta de Toledo y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
APARTAMENTO 3 HAB MADRID CENTRO,€ 910,8.7,"APARTAMENTO 3 HAB MADRID CENTRO se encuentra en el centro de Madrid, cerca de Gran Vía, Estación de metro Gran Vía y Estación de metro Plaza de España.

El alojamiento tiene aire acondicionado, cocina totalmente equipada, TV de pantalla plana y baño privado con bañera o ducha y secador de pelo. Para mayor comodidad, el alojamiento puede ofrecer toallas y ropa de cama por un suplemento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Hostal Mendoza,€ 645,7.9,"El Hostal Mendoza, situado en el centro de la ciudad de Madrid y a solo 20 metros de la Gran Vía, dispone de habitaciones individuales o dobles modernas con conexión Wi-Fi gratuita y taquillas gratuitas. Hay aparcamiento público en los alrededores.

Todas las habitaciones están insonorizadas y tienen aire acondicionado, suelo de madera, escritorio, TV de pantalla plana de 42 pulgadas con puerto USB, armario y baño privado con ducha, artículos de aseo gratuitos y toallas. Además, hay taquillas gratuitas.

El establecimiento está rodeado de discotecas y bares conocidos, restaurantes típicos, tiendas y lugares de interés cultural. Además, se encuentra a 350 metros de la Puerta del Sol y a menos de 3 minutos a pie de El Corte Inglés.

El Hostal Mendoza se encuentra en una calle tranquila del centro, bien comunicada en transporte público y a 150 metros de las estaciones de metro de Gran Vía y Callao.

La calle Alcalá está a 15 minutos a pie. El personal del establecimiento puede facilitar información sobre los numerosos lugares de interés que hay en Madrid, así como reservar transporte, entradas para espectáculos y mesas en restaurantes.

Hay aparcamiento público en las inmediaciones por un suplemento."
"Charming Apartment for 4 Steps away from Mercado de San Miguel , Calle Mayor IV",€ 963,8.4,"Charming Apartment for 4 Steps away from Mercado de San Miguel, Calle Mayor IV ofrece wifi gratis y se encuentra en el centro de Madrid, a pocos pasos de Mercado de San Miguel y a 3 min a pie de Plaza Mayor de Madrid. Este apartamento está a 18 min a pie de Puerta de Toledo y a 1,4 km de Templo de Debod.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Estudio Plaza Mayor,€ 437,7.6,"Estudio Plaza Mayor está en el centro de Madrid, a 5 min a pie de Plaza Mayor de Madrid y a 400 metros de Mercado de San Miguel, y ofrece wifi gratis. Este apartamento está a 11 min a pie de Royal Palace of Madrid y a 1,4 km de Museo Reina Sofía.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Puerta de Toledo. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Eric Vökel Boutique Apartments - Madrid Suites,€ 845,8.9,"Estos apartamentos luminosos y modernos se encuentran a solo 600 metros de la Plaza de España y ofrecen vistas a la ciudad y wifi gratuita. Nuestro equipo de recepción está disponible todos los días de 9:00 a 17:00; también hay servicios de check-in y check-out disponibles las 24 horas.

Los apartamentos del establecimiento Eric Vökel Madrid Suites incluyen muebles de diseño exclusivo. Algunos apartamentos disponen de balcón y terraza. Todos los apartamentos disponen de cocina totalmente equipada con salón comedor y ofrecen aire acondicionado y calefacción.

En los alrededores de la calle San Bernardo hay numerosas tiendas, bares y restaurantes.

El establecimiento se encuentra a unos 15 minutos a pie de la Puerta del Sol y del centro histórico de Madrid. La estación de metro de Noviciado está a sólo 100 metros."
"Céntrico+nuevo APT,100% equipado",€ 383,7.0,"Céntrico+nuevo APT,100% equipado ofrece alojamiento con una buena ubicación en el centro de Madrid y dispone de terraza. Este apartamento ofrece wifi gratis y se encuentra a 16 min a pie de Puerta de Toledo y a 700 metros de Estación de tren de Atocha.

Este apartamento con aire acondicionado se compone de 2 dormitorios independientes, una sala de estar, una cocina totalmente equipada con nevera y horno, y 1 baño. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Parque de El Retiro y Mercado de San Miguel. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
Las Letras de Santa María,€ 387,5.9,"Las Letras de Santa María ofrece wifi gratis y se encuentra en el centro de Madrid, a 15 min a pie de Plaza Mayor de Madrid y a 600 metros de Museo Reina Sofía. Este apartamento está a 11 min a pie de Puerta del Sol y a 1,8 km de Puerta de Toledo.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de tren de Atocha, Mercado de San Miguel y Museo Thyssen-Bornemisza. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
CoolRooms Palacio de Atocha,€ 977,9.4,"El CoolRooms Palacio de Atocha está ubicado en Madrid, a 800 metros de la Puerta del Sol, y ofrece alojamiento, restaurante, aparcamiento privado, bar y jardín. Además, tiene habitaciones familiares y terraza. Hay recepción 24 horas, servicio de enlace con el aeropuerto, servicio de habitaciones y WiFi gratuita.

Todas las habitaciones constan de aire acondicionado, TV vía satélite de pantalla plana, hervidor de agua, ducha, secador de pelo, armario y baño privado con artículos de aseo gratuitos.

El CoolRooms Palacio de Atocha sirve un desayuno a la carta bajo petición.

Está cerca de lugares de interés como el mercado de San Miguel, el Museo del Prado y la Plaza Mayor. El aeropuerto Adolfo Suárez Madrid-Barajas, situado a 13 km del CoolRooms Palacio de Atocha, es el más cercano."
Heima Puerta del Sol - Opera Center,€ 1.619,8.9,"Heima Puerta del Sol - Opera Center está en pleno corazón de Madrid, a poca distancia de Gran Vía y Estación de metro Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. Este alojamiento con vistas a la ciudad dispone de balcón.

Este apartamento dispone de 4 dormitorios, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Museo Thyssen-Bornemisza y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Spacious 2-Bedroom Apartment in Central Madrid Steps away from Plaza España Conde Duque I,€ 869,8.9,"Spacious 2-Bedroom Apartment in Central Madrid Steps away from Plaza España Conde Duque I ofrece wifi gratis y está en el centro de Madrid, a 5 min a pie de Estación de metro Plaza de España y a 1,1 km de Gran Vía. Este apartamento tiene acceso a una cocina totalmente equipada.

Este apartamento de 2 dormitorios tiene aire acondicionado y ofrece 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Gran Vía, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
Boutique Apartments in the Heart of Madrid,€ 684,7.5,"Boutique Apartments in the Heart of Madrid ofrece alojamiento bien equipado y con wifi gratis en el centro de Madrid, a 6 min a pie de Plaza Mayor de Madrid y a 600 metros de Mercado de San Miguel.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, microondas y fogones, además de cafetera y hervidor.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Museo Reina Sofía y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Victoria Apartments,€ 419,6.4,"Victoria Apartments cuenta con vistas a la ciudad y wifi gratis. Ofrece alojamiento muy bien situado en el centro de Madrid, a poca distancia de Estación de metro Gran Vía, Museo Reina Sofía y Estación de tren de Atocha.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Gran Vía y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Hostal Los Arcos,€ 271,6.4,"El Hostal Los Arcos goza de una ubicación céntrica en Madrid, a solo 20 metros de la Puerta del Sol, y cuenta con una zona Wi-Fi pública.

Este hostal dispone de calefacción y ofrece habitaciones individuales, dobles y triples que incluyen baño privado con ducha y TV. Hay conexión Wi-Fi gratuita en la recepción. Además, se ofrecen toallas y ropa de cama gratuitas.

El hostal también cuenta con una máquina expendedora de bebidas en la recepción.

La popular y comercial calle Mayor se encuentra a 15 metros y el Palacio Real de Madrid está a 10 minutos a pie del Hostal Los Arcos. La parada de metro de Puerta del Sol está a 2 minutos a pie y la estación de tren de Atocha, a 7 minutos en metro."
Amazing flat 5 balconies in Chueca - Gran Via,€ 980,9.7,"Amazing flat 5 balconies in Chueca - Gran Via está en Madrid, a 3 min a pie de Estación de metro Gran Vía, y dispone de alojamiento con terraza, wifi gratis, recepción 24 horas y servicio de conserjería. Este alojamiento con vistas a la ciudad ofrece balcón.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Gran Vía y Parque de El Retiro. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
NH Collection Madrid Palacio de Tepa,€ 969,8.6,"El NH Collection Madrid Palacio de Tepa ocupa un palacio restaurado del siglo XIX y cuenta con gimnasio abierto las 24 horas, WiFi gratuita y restaurante. El hotel se encuentra a 350 metros de la Puerta del Sol.

Las habitaciones son amplias, están decoradas con buen gusto y disponen de TV de pantalla plana, aire acondicionado y minibar. También incluyen baño moderno con artículos de aseo gratuitos.

El hotel presenta un estilo arquitectónico neoclásico y conserva restos del sistema de canales histórico en su interior.

Además, el establecimiento alberga un restaurante elegante de estilo actual. Por las mañanas se sirve un desayuno a base de productos de alta calidad.

El hotel está situado en el barrio madrileño de Las Letras, a 5 minutos a pie de la Plaza Mayor y a 15 minutos del palacio Real.

Asimismo, el alojamiento se halla a 5 minutos a pie de las estaciones de metro Sol y Anton Martín. El hotel también está ubicado a 1 km del Museo del Prado, del Museo Nacional Centro de Arte Reina Sofía y del Museo Thyssen-Bornemisza."
For You Rentals Precioso Apartamento TEMPORAL Preciados PRE5B,€ 720,8.2,"For You Rentals Precioso Apartamento TEMPORAL Preciados PRE5B ofrece alojamiento con una buena ubicación en el centro de Madrid y dispone de terraza. Mercado de San Miguel y Plaza Mayor de Madrid están a 7 min a pie y a 500 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con bañera o ducha y secador de pelo. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Gran Vía, Puerta del Sol y Estación de metro Gran Vía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
La Buhardilla de León,€ 352,5.9,"La Buhardilla de León se encuentra en el centro de Madrid, a 18 min a pie de Parque de El Retiro y a 800 metros de Museo Reina Sofía, y ofrece wifi gratis. Este apartamento está a 12 min a pie de Gran Vía y a 900 metros de Plaza Mayor de Madrid.

Este apartamento consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de tren de Atocha, Museo Thyssen-Bornemisza y Estación de metro Gran Vía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Victoria 4 Puerta del Sol,€ 708,8.0,"Este hotel histórico está situado en el centro de Madrid, junto a la Puerta del Sol, y ofrece conexión Wi-Fi gratuita y bar cafetería en la gran terraza al aire libre.

El Hotel Victoria 4 Puerta del Sol data de 1850 y presenta una decoración interior elegante y reformada.

Las habitaciones del Victoria 4 Puerta del Sol están insonorizadas y disponen de caja fuerte gratuita y baño amplio con bañera y secador de pelo.

El hotel alberga el restaurante tradicional La Carmela que sirve desayunos, almuerzos y cenas, así como una gran variedad de tapas.

La estación de metro Sol se encuentra a pocos metros y resulta muy útil para trasladarse por la ciudad. El Victoria 4 Puerta del Sol está en una zona muy animada, a poca distancia a pie de la Gran Vía y del Triángulo del Arte."
