Name,Price,Score,Description
Ilunion Bel-Art,€ 530,8.4,"Ilunion Bel-Art está en Barcelona, a 12 min a pie de Sagrada Familia, y dispone de alojamiento con centro de fitness, parking privado, salón de uso común y restaurante. Este hotel de 4 estrellas tiene wifi gratis, mostrador de información turística y guardaequipaje. Este alojamiento libre de humo se encuentra a 2,6 km de Paseo de Gracia.

El hotel ofrece habitaciones con aire acondicionado, escritorio, hervidor, minibar, caja fuerte, TV de pantalla plana y baño privado con bañera. En Ilunion Bel-Art, cada habitación dispone de ropa de cama y toallas.

El desayuno diario ofrece opciones buffet, continentales o inglesas/irlandesas.

En recepción se habla catalán, inglés, español y francés, y el personal siempre está dispuesto a echar una mano.

La Pedrera está a 2,7 km del alojamiento, y Parque Güell está a 1,8 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
Ibis Barcelona Meridiana,€ 356,8.1,"El Ibis Barcelona Meridiana está situado junto a la estación de Fabra i Puig, a 10 minutos en metro de la plaza Catalunya. Alberga un bar abierto las 24 horas y ofrece habitaciones con aire acondicionado y TV de pantalla plana vía satélite.

En el bar del Barcelona Meridiana se sirve una gran variedad de aperitivos y bebidas.

El Hotel Ibis Barcelona Meridiana se encuentra junto al centro comercial Heron City, donde hay restaurantes, cines y un gimnasio. Se ofrece aparcamiento público cubierto por un suplemento."
Good-Home Paseo de Gracia,€ 555,8.1,"El Good-Home Paseo de Gracia está situado en Barcelona. Ofrece conexión WiFi gratuita y habitaciones con TV, aire acondicionado y balcón o terraza.

Todas las habitaciones cuentan con aire acondicionado, TV de pantalla plana, caja fuerte, zona de estar y baño privado con ducha y secador de pelo.

Este bed and breakfast ofrece un desayuno sencillo de autoservicio, que incluye tostadas, bollería y cereales. La zona de comedor está equipada con microondas, nevera y hervidor eléctrico. Además, hay una tetera/cafetera disponible de 08:00 a 12:00. El establecimiento dispone de mostrador de información turística.

Este bed and breakfast se encuentra a 1 km de la estación de Passeig de Gracia y a 200 metros de la avenida Diagonal y la Pedrera. El aeropuerto de Barcelona-El Prat se sitúa a 13 km."
Aparthotel Bcn Montjuic,€ 431,8.4,
Axel Hotel Barcelona - Adults Only,€ 494,8.1,"La zona que rodea el Hotel Axel Barcelona es conocida como el Gay-xample, por su animado ambiente gay. El personal conoce bien el ambiente gay local y el hotel es hetero friendly.

Este hotel de diseño ofrece WiFi gratuita en todas las instalaciones y se encuentra cerca de las tiendas exclusivas del paseo de Gracia. Además, el establecimiento Axel Hotel dispone de un spa de 500 m² con piscina de hidromasaje y saunas, además de habitaciones modernas con TV de pantalla plana con canales vía satélite.

El sky bar del hotel Axel cuenta con piscina grande, terraza con bañera de hidromasaje y bar de cócteles. Se celebran fiestas, exposiciones de arte y espectáculos.

El establecimiento Axel Hotel Barcelona & Urban Spa está bien comunicado con las Ramblas, el Museo Picasso y el Barrio Gótico. Este hotel ocupa un bonito edificio del siglo XIX."
BUHO Boutique Rooms,€ 416,8.3,"El BUHO Boutique Barcelona, situado a solo 500 metros de la plaza de Cataluña y de Las Ramblas, ofrece habitaciones con encanto equipadas con aire acondicionado y decoradas de forma individual con mobiliario de época. Hay WiFi gratuito en todas las instalaciones.

Las habitaciones están decoradas con obras de arte y disponen de ventanales, TV de pantalla plana, reproductor de DVD y varios DVD. El baño privado incluye secador de pelo y artículos de aseo gratuitos. Algunas habitaciones tienen acceso a una terraza con encanto compartida.

El BUHO Boutique Barcelona cuenta con sala de TV. Hay restaurantes y bares en los alrededores.

El personal proporciona información turística. La catedral de Barcelona y la Casa Batlló de Gaudí están a menos de 10 minutos a pie.

Los autobuses en dirección al aeropuerto salen de la plaza de Cataluña. Hay consigna de equipaje."
Andante Hotel,€ 442,8.3,"El Andante Hotel se encuentra en el centro de Barcelona, a 350 metros de la estación de metro de Drassanes y de La Rambla, y dispone de una pequeña piscina en la azotea con unas vistas impresionantes a Barcelona. También cuenta con wifi gratuita y gimnasio.

Las habitaciones son modernas y están equipadas con aire acondicionado, suelo de parquet, caja fuerte para ordenador portátil y TV vía satélite de pantalla plana. El baño incluye espejo de cuerpo entero y secador de pelo de alta potencia.

El hotel ofrece un desayuno buffet con cocina en vivo. También se sirven desayunos sin gluten, bajo petición. Además, hay una terraza amplia y una zona de autoservicio con microondas y máquinas expendedoras de bebidas, aperitivos y bocadillos.

Se puede alquilar un coche en el mostrador de información turística y se facilita servicio de transporte privado desde y hacia el aeropuerto de Barcelona El Prat bajo petición y por un suplemento. El hotel dispone de consigna de equipaje, servicio de lavandería y servicio de planchado.

La terraza de la azotea estará cerrada por mantenimiento del 15 al 25 de enero de 2024."
Catalonia Park Güell,€ 363,7.8,"El Catalonia Park Güell tiene WiFi gratuita y una piscina en la azotea. Está situado en una zona residencial, fuera del centro histórico de Barcelona y a 600 metros del Park Güell.

Las habitaciones son sencillas y cómodas, y tienen aire acondicionado o calefacción y TV vía satélite. También hay un bar restaurante.

El Catalonia Park Güell se encuentra a solo 300 metros de la estación de metro Vallcarca. Esta conecta con el centro de la ciudad en 10 minutos. Las paradas de los autobuses V19 y 22 están cerca. El alojamiento tiene una terraza solárium con vistas a la ciudad.

El hotel se encuentra cerca de algunas de las clínicas médicas más famosas de Barcelona, como Delfos y Quirón.

En los alrededores del hotel hay numerosos clubes deportivos y parques. El conocido barrio de Gràcia también se encuentra a poca distancia a pie y alberga plazas animadas con bares y restaurantes."
Chic & Basic Tallers Hostal,€ 398,7.0,"Este establecimiento de moda se encuentra en la animada zona del Raval y es el punto de partida ideal para explorar el centro de la ciudad y los lugares de ocio nocturno de la zona.

El Chic & Basic Tallers Hostal presenta una decoración moderna y elegante y cuenta con mucha luz natural. En la zona Chill&Basic del establecimiento se puede disfrutar de café gratuito o preparar un bocadillo mientras se escucha música relajante.

El establecimiento está a poca distancia a pie de la mayoría de monumentos de la ciudad, como los impresionantes edificios de Gaudí Casa Batlló y La Pedrera, situados en el paseo de Gracia."
Wilson Boutique Hotel,€ 430,8.5,"El Wilson Boutique Hotel está situado en la avenida Diagonal de Barcelona, a 12 minutos a pie de La Pedrera, en el Paseo de Gracia. El establecimiento presenta una decoración elegante y ofrece WiFi gratuita y una terraza en la azotea con vistas impresionantes a la ciudad.

El Wilson Boutique Hotel dispone de habitaciones insonorizadas con un diseño elegante y contemporáneo. Todas ellas son luminosas y cuentan con ventanas grandes, TV de pantalla plana y aire acondicionado.

El hotel está a poca distancia a pie de la plaza de Cataluña, donde hay una gran variedad de tiendas y restaurantes.

El Wilson Boutique cuenta con excelentes conexiones de transporte público. Muchos autobuses, incluyendo el autobús turístico, paran frente al hotel.

En el vestíbulo hay un ordenador y una impresora de uso gratuito. El mostrador de información turística proporciona información sobre los lugares de interés de Barcelona, como la Casa Batlló de Gaudí, situada a unos 20 minutos a pie del Wilson. La estación de metro Diagonal se halla a 750 metros."
Senator Barcelona Apartments,€ 418,7.5,"Los Apartamentos Senator Barcelona están situados en la Vía Augusta, en una agradable zona residencial, a 2 minutos a pie de la estación de tren de Muntaner. Incluye aire acondicionado, calefacción y conexión wifi gratuita en las habitaciones del hotel.

Todos los apartamentos disponen de TV, teléfono y baño privado con bañera o ducha. Los apartamentos también incluyen una zona de cocina equipada.

Un viaje en tren de 6 minutos te llevará a Plaza Cataluña y al centro de la ciudad de Barcelona. La catedral de la Sagrada Familia está a 3,3 km."
Ilunion Almirante,€ 500,7.6,"Este hotel elegante se encuentra entre el Barrio Gótico y el barrio de moda de El Born y cuenta con centro de fitness y WiFi gratuita en todas las instalaciones.

El Ilunion Almirante queda a 200 metros de la catedral de Barcelona, a 10 minutos a pie de las famosas Ramblas y a 300 metros de la estación de metro Jaume I.

Las habitaciones disponen de mobiliario de madera, baño privado con acabados de mármol, TV de pantalla plana grande con canales vía satélite, caja fuerte y minibar.

Este hotel cuenta con un certificado oficial por sus instalaciones para personas con movilidad reducida. Ofrece habitaciones adaptadas para personas con discapacidad, entre ellas visual o auditiva.

El Ilunion Almirante alberga una elegante sala de desayunos donde se sirve un desayuno a la carta cada día. El servicio de habitaciones está disponible en horario limitado.

Este hotel está adaptado para personas con movilidad reducida."
Casa Elliot by Bondia Hotel Group,€ 562,8.8,"El Casa Elliot by Bondia Hotel Group está situado en el centro de Barcelona, a menos de 10 minutos a pie de la plaza de Cataluña y Las Ramblas. Este elegante hotel ofrece wifi gratuita.

Las habitaciones del Casa Elliot by Bondia Hotel Group presentan una decoración contemporánea y disponen de balcón o ventanas. Algunas también cuentan con terraza privada grande. Todas incluyen TV de pantalla plana y aire acondicionado.

El desayuno se sirve en el restaurante de estilo buffet del hotel. Los huéspedes pueden utilizar la biblioteca, el salón y el mostrador de información turística del Casa Elliot by Bondia Hotel Group.

El Casa Elliot by Bondia Hotel Group se encuentra a menos de 200 metros de la estación de metro Universitat y a 10 minutos a pie del Passeig de Gràcia. El aeropuerto de Barcelona-El Prat se halla a 30 minutos en autobús."
Casa Pince,€ 595,9.0,"Casa Pince, que tiene terraza, restaurante y bar, está en el centro de Barcelona, a 2 km de Platja de Sant Miquel. Este hotel de 3 estrellas ofrece servicio de conserjería y mostrador de información turística. El alojamiento dispone de recepción 24 horas, traslado para ir o volver del aeropuerto, servicio de habitaciones y wifi gratis en todo el alojamiento.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. Cada habitación incluye hervidor, algunas ofrecen balcón y otras también cuentan con vistas a la ciudad. En Casa Pince, las habitaciones disponen de ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno a la carta, continental o americano.

Cerca del alojamiento hay puntos de interés como Plaza Real, Plaza Cataluña y Portal del Ángel. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Catalonia Avinyo,€ 543,8.6,"El Catalonia Avinyo está ubicado en el centro de Barcelona, a 200 metros de Las Ramblas, y cuenta con gimnasio y piscina en la azotea. Ofrece habitaciones elegantes con aire acondicionado, TV vía satélite y WiFi gratuita.

Las habitaciones presentan una decoración moderna y minimalista con fotografías de gran tamaño en las paredes. Incluyen minibar, caja fuerte y teléfono. Todas las habitaciones del hotel están equipadas con Smart TV con dispositivo Chromecast. El baño es moderno y tiene ducha y secador de pelo.

El Hotel Catalonia Avinyo se encuentra a 15 minutos a pie de la playa de la Barceloneta. Las estaciones de metro Liceu y Jaume I quedan a solo 300 metros. La catedral de Barcelona se halla a 4 minutos a pie.

El hotel Avinyo está situado en una zona céntrica, cerca de numerosas tiendas, bares y restaurantes. El personal del mostrador de información turística presta un servicio de alquiler de coches y bicicletas."
Zenit Barcelona,€ 495,8.2,"El Zenit Barcelona está situado en Barcelona, a 250 metros de la plaza Francesc Macià de la avenida Diagonal. Este hotel moderno ofrece habitaciones elegantes e insonorizadas con aire acondicionado, WiFi gratuita y carta de almohadas.

El Zenit está a 15 minutos a pie del paseo de Gracia, donde se encuentran La Pedrera y la Casa Batlló de Gaudí. La plaza de Cataluña y Las Ramblas están a otros 15 minutos a pie.

Las habitaciones del Zenit Barcelona están equipadas con TV vía satélite, caja fuerte, minibar, escritorio, hervidor de agua con set de té y café gratuito y baño privado con secador de pelo.

El restaurante del Zenit Hotel elabora platos gourmet españoles e internacionales y sirve un desayuno especial sin gluten y menús para niños. Además, prepara almuerzos para llevar y presta servicio de habitaciones bajo petición.

El establecimiento dispone de recepción 24 horas, mostrador de información turística y servicio de lavandería, planchado y limpieza en seco. Hay un aparcamiento de pago a 10 minutos a pie."
Aparthotel Atenea Calabria,€ 474,8.1,"El Aparthotel Atenea Calabria está situado a 200 metros de la estación de metro de Rocafort, a 10 minutos a pie de la plaza España. Este apartahotel ofrece amplios estudios con conexión Wi-Fi gratuita, zona de cocina bien equipada y TV de pantalla plana.

Los estudios del Atenea, amplios y bien decorados, tienen una zona de estar con TV vía satélite y sofá cama. La zona de cocina está equipada con nevera, microondas y cafetera.

El Calabria sirve un desayuno bufé diario. A pocos pasos del apartahotel hay varios supermercados, cafeterías y restaurantes.

El Atenea Calabria está a unos 20 minutos a pie de la estación de tren y de autobuses de Sants. La plaza Cataluña y Las Ramblas se encuentran a 3 paradas de metro desde la cercana estación de metro de Rocafort."
Hotel Soho,€ 510,8.6,"El Hotel Soho es elegante, está ubicado en la Gran Vía del centro de Barcelona y tiene azotea con piscina de temporada y terraza solárium con vistas panorámicas. Además, se halla a 10 minutos a pie de la plaza de Cataluña y del Paseo de Gracia.

Las habitaciones del hotel Soho son elegantes, están insonorizadas y disponen de aire acondicionado, WiFi gratuita y TV de pantalla plana con canales vía satélite. También tienen sistema de iluminación ambiental y baño moderno con secador de pelo.

Se sirve un desayuno abundante que puede tomarse en una terraza amplia si el tiempo lo permite. Hay recepción 24 horas y servicio de venta de entradas.

El hotel Soho se encuentra a 5 minutos a pie de la parada de autobús que lleva al aeropuerto (Plaza Universitat) y a 130 metros de la estación de metro de Urgell."
Leonardo Hotel Barcelona Gran Via,€ 467,8.6,"Este hotel amplio y moderno se encuentra en el barrio del Eixample, construido en 2004, el Leonardo Hotel Barcelona Gran Via, y cuenta con amplias zonas comunes cubiertas de mármol.

TV de pantalla plana, WiFi, caja fuerte, escritorio, minibar y baño privado con artículos de aseo.

El hotel goza de una buena ubicación para hacer turismo. Se puede ir a pie al barrio Gótico, a las Ramblas y a los lugares de interés de Montjuic. Los principales distritos financieros de la ciudad también se encuentran cerca.

Las habitaciones disponen de TV vía satélite, WiFi gratuita, aire acondicionado y baño con artículos de aseo gratuitos.

El aparcamiento del establecimiento comporta un suplemento."
Mercer House Bòria BCN,€ 579,8.1,"Este hotel boutique elegante combina una arquitectura bien conservada del siglo XVIII con una decoración interior moderna impresionante. Se encuentra en el moderno barrio de La Ribera, en el centro de Barcelona.

El Mercer House Bòria BCN está situado entre calles estrechas y pintorescas, justo al norte del famoso barrio de El Born. La fachada original del siglo XVIII se ha conservado muy bien y le añade un encanto único al hotel. Las habitaciones y las suites presentan una decoración contemporánea sencilla con obras de arte moderno elaboradas por artistas jóvenes de la zona.

La ubicación del Boria es excelente. La terraza solárium de la azotea tiene vistas a la catedral gótica de la ciudad, a la cercana y hermosa iglesia de Santa María del Mar y al Puerto Viejo a lo lejos."
Mercure Barcelona Condor,€ 445,8.2,"Este hotel urbano de estilo informal está situado en el tranquilo barrio barcelonés de Sarrià-Sant Gervasi, a 10 minutos del centro a través de la cercana estación de tren Sant Gervasi (de la red de transportes Ferrocarriles de la Generalidad de Cataluña). Ofrece habitaciones modernas con vistas.

Las habitaciones del Mercure Barcelona Condor son luminosas y disponen de aire acondicionado, WiFi gratuita, TV vía satélite, escritorio, minibar, caja fuerte y baño privado con secador de pelo. Algunas habitaciones también tienen terraza.

Se sirve un desayuno buffet a diario en el restaurante del hotel. Hay servicio de habitaciones y servicio de lavandería.

Las reservas de 5 habitaciones o más pueden estar sujetas a condiciones diferentes y comportar suplementos.

Los huéspedes tienen acceso gratuito al centro de fitness, que ofrece vistas a la montaña del Tibidabo y a la ciudad. También se presta un servicio de masajes por un suplemento. Asimismo, cuenta con instalaciones para acoger eventos y reuniones.


Hay varios bares, tiendas y plazas apacibles a unos 5 minutos a pie, en el barrio de Gracia. El parque Güell y el Paseo de Gracia (que alberga La Pedrera de Gaudí) se hallan a solo 15 minutos a pie.

El Mercure Barcelona Condor se encuentra a solo 750 metros de la avenida Diagonal, una popular zona comercial, y a 3 minutos a pie de la estación Muntaner (de la red de transportes Ferrocarriles de la Generalidad de Cataluña)."
INNSiDE by Meliá Barcelona Apolo,€ 507,8.9,"INNSiDE by Meliá Barcelona Apolo is located at the foot of Montjuïc, 7 minutes’ walk from Barcelona’s Ramblas. It offers a 24-hour reception and air-conditioned rooms with WiFi.

Refurbished in 2023, the rooms at INNSiDE by Meliá Barcelona Apolo feature smart décor and wooden floors. Each one has a flat-screen TV, minibar, work desk and a private bathroom with a hairdryer.

The hotel serves a varied buffet breakfast every morning. There is also a snack bar serving light meals in the evenings.

Parallel Metro Station is next to the hotel, connecting you with the Fira Convention Centre in 2 stops."
Leonardo Royal Hotel Barcelona Fira,€ 392,8.8,"El establecimiento Leonardo Royal Hotel Barcelona Fira está ubicado en Barcelona, a 1,5 km del Palau Sant Jordi, y ofrece alojamiento con aire acondicionado y bar. Hay recepción 24 horas, restaurante y piscina al aire libre. El hotel se halla a 2,9 km del estadio Camp Nou y a 4 km del Mercado de la Boquería.

Las habitaciones del establecimiento Leonardo Royal Hotel Barcelona Fira disponen de escritorio, TV de pantalla plana y baño privado.

Cada mañana se sirve un desayuno buffet.

El Leonardo Royal Hotel Barcelona Fira alberga una terraza.

La Fuente Mágica de Montjuic se halla a 2 km y Montjuïc, a 2,1 km. El aeropuerto de Barcelona-El Prat, situado a 8 km del establecimiento Leonardo Royal Hotel Barcelona Fira, es el más cercano."
Barcelona Mercaders Apartments,€ 554,8.0,"Este establecimiento se encuentra en el bohemio barrio barcelonés del Born, a 300 metros del mercado de Santa Caterina y a 4 minutos a pie de la catedral de Barcelona. Ofrece apartamentos elegantes con conexión Wi-Fi gratuita.

Los apartamentos del Barcelona Mercaders Apartments presentan una decoración contemporánea. Incluyen un amplio salón comedor con sofá, TV de plasma y mesa de comedor, así como una zona de cocina con lavadora, microondas y nevera. Además, disponen de caja fuerte y de baño con ducha de hidromasaje.

A 5 minutos a pie encontrará varios bares y restaurantes. El animado Passeig del Born, repleto de cafeterías y tiendas, se halla a 450 metros.

El establecimiento se encuentra a 3 minutos a pie del Museo Picasso y a 4 minutos a pie de la iglesia de Santa María del Mar, que data del siglo XIV. La estación de metro Jaume I, a 1 minuto a pie, permite acceder en 5 minutos al barrio y a la playa de la Barceloneta.

Encontrará autobuses que enlazan directamente con el aeropuerto de Barcelona, El Prat, a 10 minutos a pie del Barcelona Mercaders Apartments, junto al centro comercial El Corte Inglés de la plaza Catalunya."
Hotel Roger de Llúria,€ 616,8.3,"Este hotel boutique ofrece cómodas habitaciones con TV de pantalla plana de 42 pulgadas y conexión inalámbrica a internet gratuita. El Roger de Llúria se encuentra en una zona elegante de Barcelona, a 2 calles de la Plaza de Cataluña.

El Roger de Llúria está a 10 minutos a pie de la Casa Batlló de Gaudí, situada en el Paseo de Gracia y a unos 700 metros de Las Ramblas.

Las amplias habitaciones del Roger de Llúria están bien equipadas con cuartos de baño de mármol con bañera, albornoz y secador de pelo. Hay un servicio de cobertura diario.

El Roger de Llúria ofrece un servicio de traslado desde el aeropuerto por un suplemento. También cuenta con un servicio de venta de entradas y un centro de negocios.

Todas las mañanas se sirve un completo desayuno bufé. También hay un bar salón."
Ilunion Les Corts Spa,€ 401,8.2,"El Ilunion Les Corts Spa está ubicado en Barcelona y cuenta con piscina de temporada al aire libre, centro de fitness, terraza y bar. Este hotel de 4 estrellas dispone de wifi gratuita, servicio de habitaciones y recepción 24 horas. Hay servicio de conserjería, mostrador de información turística y servicio de cambio de divisa.

Las habitaciones del hotel disponen de aire acondicionado, escritorio, hervidor de agua, minibar, caja fuerte, TV de pantalla plana y baño privado con bidet. Todas las habitaciones del Ilunion Les Corts Spa incluyen ropa de cama y toallas.

Todos los días se sirve un desayuno sin gluten.

El Ilunion Les Corts Spa está a menos de 1 km del Camp Nou y a 3,5 km de la estación de tren de Sants. El aeropuerto de Barcelona-El Prat, situado a 11 km, es el más cercano.

El hotel se encuentra a 15 minutos en coche de la plaza España, desde donde parte el servicio de traslado al estadio de Montjuic."
Hotel California,€ 563,8.1,"El Hotel California está situado en pleno Barrio Gótico de Barcelona, a solo 2 minutos a pie de Las Ramblas. El hotel dispone de habitaciones con balcón, aire acondicionado y conexión Wi-Fi gratuita.

Las habitaciones están insonorizadas, e incluyen TV de pantalla plana, armario y baño privado con secador de pelo y artículos de aseo gratuitos. Se proporcionan toallas y ropa de cama.

El Hotel Califorina sirve desayuno buffet, cuenta con bar y salón compartido, y ofrece servicio de habitaciones.

El establecimiento se halla a 300 metros del mercado de La Boquería, a 10 minutos a pie de la plaza de Cataluña, a 20 minutos a pie de la playa de La Barceloneta y a 200 metros de la estación de metro de Liceu."
Negresco Princess 4* Sup,€ 579,8.3,"El Negresco Princess se encuentra en Barcelona, Cataluña. El hotel tiene piscina al aire libre, solárium y restaurante. 

Las habitaciones están equipadas con aire acondicionado, TV vía satélite de pantalla plana, artículos de aseo gratuitos y secador de pelo. Además, el Negresco Princess ofrece WiFi gratuita en todas las instalaciones.

También hay una recepción 24 horas.

El Negresco Princess queda a 400 metros de la plaza de Cataluña y a 500 metros de la avenida Portal del Ángel. El aeropuerto más cercano es el de El Prat, ubicado a 13 km del Negresco Princess."
Up Suites BCN,€ 746,8.9,"El Up Suites Bcn está situado en el barrio del Eixample de Barcelona, a 10 minutos a pie de la plaza Universitat. Ofrece apartamentos modernos con aire acondicionado, conexión Wi-FI gratuita, TV vía satélite y balcón privado

Los apartamentos Up Suites son luminosos y están decorados en tonos blanco y negro con muebles de pino. Incluyen una zona de estar con TV de pantalla plana y reproductor de CD.

La cocina es amplia y dispone de fogones, microondas, lavavajillas y lavadora. El Up Suites Bcn también ofrece un servicio diario gratuito de limpieza.

El personal de recepción puede ayudar a los huéspedes a organizar su estancia en Barcelona, a reservar excursiones guiadas y a comprar entradas. También ofrece bicicletas y coches de alquiler.

El Up Suites Bcn está a solo 15 minutos a pie de la Plaça Catalunya, la plaza principal de Barcelona, desde donde podrá visitar las Ramblas y La Pedrera y la Casa Batlló de Gaudí. Además, en las inmediaciones hay numerosos bares y restaurantes."
1881 Barcelona Gran Rosellon Hotel,€ 389,8.0,"El 1881 Barcelona Gran Rosellon Hotel, a 5 minutos a pie de la estación de metro de Diagonal, ofrece alojamiento en Barcelona, con conexión wifi gratuita, restaurante, piscina exterior de temporada.

El hotel cuenta con terraza solárium, centro de fitness y bar. También hay recepción 24 horas.

Las habitaciones tienen aire acondicionado, TV de pantalla plana y teléfono. Algunas tienen zona de estar para relajarse después de un día ajetreado. Todas las habitaciones incluyen baño privado con artículos de aseo gratuitos.

El Bcn Urban Gran Rosellon se encuentra a 600 metros de La Pedrera y a 8 minutos a pie del moderno Passeig de Gràcia. La plaza de Cataluña está a 1,7 km. El aeropuerto de Barcelona-El Prat está a 13 km. Hay aparcamiento privado."
Pol & Grace Hotel,€ 369,8.2,"El Pol & Grace Hotel ofrece habitaciones únicas, donde las paredes captan la esencia de los artistas y diseñadores que han participado en residencias artísticas en las instalaciones, creando una atmósfera llena de inspiración y originalidad.

El Pol & Grace Hotel se encuentra a solo 100 metros de las estaciones de tren de Plaça Molina y Sant Gervasi de Barcelona. Las habitaciones son amplias y cuentan con aire acondicionado, TV de pantalla plana vía satélite, conexión wifi gratuita y una zona de trabajo con café y té ilimitados a partir de las 10:30.

Todas las habitaciones del Pol & Grace Hotel incluyen minibar, caja fuerte gratuita y baño completamente equipado con artículos de aseo.

El establecimiento sirve un desayuno bufé con productos locales frescos de temporada. También hay opciones vegetarianas y sin gluten.
También hay recepción 24 horas con servicio de taxi, información turística y aparcamiento privado.

La estación de metro Fontana está a 600 metros y ofrece conexiones directas con la plaza Cataluña, Las Ramblas y el Parque Güell. El establecimiento se encuentra a 2 minutos a pie del famoso barrio de Gracia, donde los huéspedes pueden encontrar numerosas tiendas, restaurantes y bares.

Para llegar al hotel desde el aeropuerto en transporte público puedes coger el AEROBUS hasta Plaza Catalunya y después la L6 o L7 hasta Sant Gervasi/Plaza Molina. Desde allí hay 1 minuto a pie hasta el hotel."
Guitart Grand Passage,€ 376,7.8,"Este hotel moderno ofrece suites amplias con aire acondicionado, zona de estar independiente, balcón privado, conexión WiFi gratuita y 2 TV. El hotel está situado a 10 minutos a pie del paseo de Gràcia de Barcelona.

Hay varios restaurantes a 5 minutos a pie del Guitard Grand Passage. Además, el hotel se encuentra a solo 500 metros de la estación de metro de Hospital Clínic.

La estación de metro Passeig de Gràcia, situada a unos 15 minutos a pie, ofrece buenas conexiones de transporte con el aeropuerto de Barcelona-El Prat."
Niu Barcelona Hotel,€ 429,7.9,"El Niu Barcelona Hotel se encuentra a 600 metros de la plaza Real de Barcelona y cuenta con una piscina al aire libre en la azotea. Hay WiFi gratuita en todas las zonas.

Las habitaciones de este hotel cuentan con TV de pantalla plana, baño privado con ducha y secador de pelo, aire acondicionado en verano y calefacción en invierno.

Hay recepción 24 horas. Se proporciona 1 botella de agua gratuita a la llegada.

El Niu Barcelona Hotel se halla a 800 metros de Portal del Ángel, a 900 metros de plaza Cataluña y a 12 km del aeropuerto de Barcelona-El Prat, el más cercano."
Vincci Mae,€ 603,8.5,"El Vincci Mae, situado junto a la plaza Francesc Macià de Barcelona, dispone de terraza con piscina pequeña y vistas fantásticas de la avenida Diagonal y la montaña del Tibidabo.

El Vincci Mae ofrece bar, restaurante, recepción 24 horas y WiFi gratuita en todas las instalaciones. Todos los días se ofrece un desayuno buffet variado.

Las habitaciones son elegantes y cuentan con una decoración sencilla y luminosa, aire acondicionado, TV de pantalla plana, hervidor y minibar. El elegante baño privado incluye ducha, artículos de aseo gratuitos y secador de pelo.

La Casa Batlló se encuentra a 1,6 km del Vincci Mae, mientras que La Pedrera está a 1,3 km. Se puede llegar a Plaza Catalunya en 20 minutos en transporte público."
B&B Boutique Ca La Maria,€ 453,9.0,"El Ca La Maria Barcelona está situado en el centro de Barcelona, junto a la Rambla de Catalunya, y ofrece habitaciones en un apartamento elegante con conexión Wi-Fi gratuita y aire acondicionado.

Las habitaciones presentan una decoración moderna con techos altos y disponen de TV de pantalla plana y baño privado con ducha. Algunas de ellas también incluyen una bañera.

El establecimiento sirve un desayuno buffet y cuenta con solárium amplio de madera, jardín, zona cubierta con mesa de comedor, salón común grande y bar con bebidas y aperitivos.

El bed & breakfast se encuentra a solo 5 minutos a pie del edificio de la Pedrera de Gaudí, en una zona con muchos bares y restaurantes, a 300 metros de la estación de metro Diagonal y a 2 paradas de metro de la plaza Catalunya."
Comfortable 4 rooms 2Bath w balcony,€ 743,8.4,"Comfortable 4 rooms 2Bath w balcony está en el barrio de Eixample, en Barcelona, a 2,3 km de Platja de la Nova Icària y a 2,5 km de Platja del Somorrostro, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,6 km de Platja del Bogatell y a 1,9 km de Museo Picasso.

Este apartamento con aire acondicionado consta de 4 dormitorios, una cocina y 2 baños. Hay TV.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Casa Batlló y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Hotel Margot House Barcelona,€ 741,8.8,"El Hotel Margot House Barcelona está ubicado en Barcelona. Este hotel está situado frente a la Casa Batlló, en el número 46 de un edificio residencial del Paseo de Gracia. La estación de metro Passeig de Gràcia está frente al hotel. La Sagrada Familia queda a 3 paradas de metro.

Cada habitación del hotel presenta una decoración moderna y dispone de suelo de madera maciza. Hay TV de pantalla plana, caja fuerte, aire acondicionado y calefacción. El baño privado incluye bañera o ducha, secador de pelo, zapatillas y artículos de aseo gratuitos.

El establecimiento cuenta con recepción 24 horas y biblioteca. Hay servicio de lavandería y servicio de limpieza en seco. Se puede organizar un servicio de traslado al aeropuerto por un suplemento.

Se encuentra a menos de 10 minutos a pie de Las Ramblas y de la plaza de Cataluña."
